sample,agegroup,diff_cum
507,80+,46829.9665093167
508,50-59,7714.930373332607
508,60-69,32672.244060981393
508,70-79,41986.83862668404
508,80+,47760.83065118615
509,50-59,6302.716610428168
509,60-69,31182.93827043704
509,70-79,40186.246923749844
509,80+,46767.74762515625
510,50-59,4417.376887992169
510,60-69,34482.94993411725
510,70-79,44380.47590234964
510,80+,46370.60014324405
511,50-59,5709.926642752716
511,60-69,32177.483537988224
511,70-79,39487.7296770691
511,80+,49201.10441713768
512,50-59,6470.000560254547
512,60-69,31170.976634017796
512,70-79,41788.986625851794
512,80+,44551.497348301986
513,50-59,4927.654407142199
513,60-69,30905.306500526778
513,70-79,40070.3370255883
513,80+,47812.45983532927
514,50-59,4871.917854447194
514,60-69,31411.21269828866
514,70-79,41932.07142724992
514,80+,46079.23468782873
515,50-59,5635.109880316043
515,60-69,33128.04761796137
515,70-79,41447.62270985399
515,80+,46746.68577376198
516,50-59,5009.787237095441
516,60-69,32038.615811405052
516,70-79,39848.74453035713
516,80+,45113.91195004283
517,50-59,5849.485131837107
517,60-69,33846.57975133397
517,70-79,41079.23246947364
517,80+,46371.793092674176
518,50-59,7185.112769875549
518,60-69,33277.07600418414
518,70-79,39534.604622836036
518,80+,44666.065814462425
519,50-59,5458.753793064438
519,60-69,30304.619714877394
519,70-79,41101.31560546334
519,80+,50381.708573144504
520,50-59,5338.341570234494
520,60-69,30861.796525592104
520,70-79,41860.80924456987
520,80+,45740.462759108
521,50-59,4915.778052430332
521,60-69,30388.695936430944
521,70-79,43710.89358316785
521,80+,47239.857766526475
522,50-59,4671.275379914791
522,60-69,33939.10985452017
522,70-79,40952.20655717736
522,80+,43604.29530352646
523,50-59,6023.8162129723105
523,60-69,31085.745654001385
523,70-79,39676.829592754235
523,80+,48037.2231280565
524,50-59,4225.447514254417
524,60-69,32365.695261467798
524,70-79,42948.59902506975
524,80+,45935.14935496826
525,50-59,7515.599054635898
525,60-69,31639.11307454795
525,70-79,39689.51001276031
525,80+,48530.28361466884
526,50-59,4324.312000384701
526,60-69,34613.436467163476
526,70-79,40289.48585813999
526,80+,47572.73341802949
527,50-59,5295.732323739081
527,60-69,32871.84153403523
527,70-79,39208.28529982857
527,80+,47220.98531606365
528,50-59,5923.869815813982
528,60-69,34241.95275112563
528,70-79,41354.02906251194
528,80+,45267.3981775118
529,50-59,5057.934536045143
529,60-69,30228.494713938147
529,70-79,37243.214230954145
529,80+,44554.8434190218
530,50-59,6465.099305808722
530,60-69,33452.2751105193
530,70-79,41392.206947261744
530,80+,44345.28251406762
531,50-59,4449.054204416906
531,60-69,32457.216880972315
531,70-79,40268.11936847953
531,80+,46131.150689573886
532,50-59,3973.781525404286
532,60-69,33312.118071444376
532,70-79,40628.551962108926
532,80+,44280.98660910528
533,50-59,5474.357463680527
533,60-69,31731.672231972516
533,70-79,40076.854656104646
533,80+,45350.75811821431
534,50-59,5528.7271243126
534,60-69,34108.71616627997
534,70-79,38989.82057154438
534,80+,45509.10517401876
535,50-59,5066.757289875652
535,60-69,34040.3739710468
535,70-79,41752.232923951895
535,80+,46172.99171438433
536,50-59,5428.4669140620135
536,60-69,29617.733067731853
536,70-79,42329.087771024235
536,80+,47297.068994234636
537,50-59,6225.793497892266
537,60-69,32959.66910668944
537,70-79,44495.67334275394
537,80+,46992.40873523157
538,50-59,5069.982170674769
538,60-69,33172.77164243834
538,70-79,42842.64508642492
538,80+,45770.90738133031
539,50-59,5966.819908207722
539,60-69,32838.54827398316
539,70-79,43431.38681007235
539,80+,47517.62937706642
540,50-59,4255.821636188916
540,60-69,30026.96411111131
540,70-79,42846.88861432717
540,80+,48769.28604181053
541,50-59,6458.668316675739
541,60-69,31096.68362434751
541,70-79,40497.60247943074
541,80+,47627.37071320202
542,50-59,4946.114183571317
542,60-69,30689.999585249618
542,70-79,40052.71239473763
542,80+,47611.303524625415
543,50-59,5143.228699067166
543,60-69,34045.80723654005
543,70-79,41704.038574166865
543,80+,44609.672418392154
544,50-59,4690.420389826693
544,60-69,34576.31509152261
544,70-79,41180.40027760286
544,80+,46383.90068522159
545,50-59,6439.407313167458
545,60-69,33511.624049231585
545,70-79,41995.43690522569
545,80+,44843.296873344094
546,50-59,6194.931895018928
546,60-69,32998.546691088144
546,70-79,39892.26332954741
546,80+,44989.781120224055
547,50-59,5399.403649547957
547,60-69,31911.766343739397
547,70-79,40637.449393795534
547,80+,45253.56088187943
548,50-59,5212.084625957754
548,60-69,30231.286220567235
548,70-79,41244.246341934835
548,80+,47685.040226426536
549,50-59,5244.564141272373
549,60-69,31055.341056309622
549,70-79,39498.53770173628
549,80+,42310.19858570758
550,50-59,4400.203684657373
550,60-69,30904.23035515742
550,70-79,40792.54511102369
550,80+,46979.58221104161
551,50-59,6563.8249761976085
551,60-69,30745.224715370627
551,70-79,39853.68746766357
551,80+,45385.97207514751
552,50-59,4593.25867696156
552,60-69,30278.861199601986
552,70-79,41607.74246758704
552,80+,49586.05782417821
553,50-59,5252.5680353203325
553,60-69,30474.36442019271
553,70-79,40861.07572860035
553,80+,45261.212867137714
554,50-59,4561.000305632882
554,60-69,33121.74186829408
554,70-79,38960.40481168326
554,80+,46036.89211512675
555,50-59,3784.794838235114
555,60-69,30110.75047094351
555,70-79,39666.86639910339
555,80+,45821.784071284514
556,50-59,4703.0357971991725
556,60-69,33267.383880144786
556,70-79,41195.9320245454
556,80+,44158.56727720596
557,50-59,4451.590555884285
557,60-69,33396.19154416158
557,70-79,41689.591688188164
557,80+,45903.80177711581
558,50-59,5117.307401713112
558,60-69,32853.554392862265
558,70-79,41634.891255147675
558,80+,43370.82505023686
559,50-59,2656.48656633155
559,60-69,31537.596474596743
559,70-79,41776.390529647746
559,80+,45481.28054316848
560,50-59,4038.4326990000623
560,60-69,32688.3596570369
560,70-79,39979.51351674144
560,80+,43731.66572743513
561,50-59,6123.466784723029
561,60-69,33249.27030358487
561,70-79,43857.20813288203
561,80+,44609.11563668574
562,50-59,4978.350053046357
562,60-69,32111.38271184625
562,70-79,40633.50311953331
562,80+,44222.21476312252
563,50-59,4267.771080910964
563,60-69,32420.104668181557
563,70-79,40233.83086354315
563,80+,48136.00661330257
564,50-59,5863.529172429413
564,60-69,32877.76930737478
564,70-79,41752.513121208416
564,80+,45713.13583348817
565,50-59,3402.584871198234
565,60-69,32235.192214835653
565,70-79,43297.95912877889
565,80+,46577.94992034787
566,50-59,5038.5266380372805
566,60-69,33412.91660192217
566,70-79,41509.949061099585
566,80+,48948.23059116484
567,50-59,6003.869380453409
567,60-69,34820.20718403017
567,70-79,39387.733678674944
567,80+,45814.03169394837
568,50-59,4414.425233925571
568,60-69,34263.05316815671
568,70-79,39705.64338117528
568,80+,47782.51743933304
569,50-59,4864.138279059093
569,60-69,32328.065612857717
569,70-79,41344.91436050583
569,80+,47128.68229900053
570,50-59,5412.044477398411
570,60-69,32618.502120868467
570,70-79,40116.04543647379
570,80+,45345.965553962145
571,50-59,3795.213997151881
571,60-69,32007.881580941365
571,70-79,42167.74973794059
571,80+,44138.70021516294
572,50-59,5775.582179627905
572,60-69,30691.29690739314
572,70-79,41147.78665804373
572,80+,43837.87086627941
573,50-59,5935.139363729993
573,60-69,33549.82514450803
573,70-79,40629.10810345428
573,80+,48944.59423806632
574,50-59,5649.374197167496
574,60-69,30914.220596547235
574,70-79,41661.2367302297
574,80+,46965.55311448049
575,50-59,6196.580384578208
575,60-69,34292.88526973134
575,70-79,39724.43847244819
575,80+,47960.10610204378
576,50-59,6081.8496730921215
576,60-69,33003.237448044856
576,70-79,38193.71065141895
576,80+,48136.859716570594
577,50-59,5041.337258017993
577,60-69,30588.87807337594
577,70-79,40493.39226987882
577,80+,46517.075834663054
578,50-59,4632.642042371526
578,60-69,33735.516017341426
578,70-79,41373.537833402734
578,80+,46102.71977315404
579,50-59,3352.5475458317956
579,60-69,34055.50852317512
579,70-79,40028.75110238386
579,80+,45617.447048001064
580,50-59,3596.968397685235
580,60-69,32459.859402992242
580,70-79,40836.73973671471
580,80+,48608.87702137411
581,50-59,4802.491925958598
581,60-69,31088.93184234924
581,70-79,41517.955581300026
581,80+,45068.046212764755
582,50-59,5571.195292549164
582,60-69,35455.822796811335
582,70-79,41518.14763208323
582,80+,42906.13281470688
583,50-59,3189.663356341653
583,60-69,33772.389780765676
583,70-79,44122.08599785654
583,80+,47765.30275599554
584,50-59,5493.619656728376
584,60-69,33562.19051836465
584,70-79,42757.97880423777
584,80+,46648.98582740203
585,50-59,5157.351711091349
585,60-69,31699.23681509046
585,70-79,40239.373214686515
585,80+,45539.12349151442
586,50-59,4376.27218116469
586,60-69,33824.611891590655
586,70-79,41002.498014769255
586,80+,45810.975293633084
587,50-59,6710.970500484343
587,60-69,32180.907342019927
587,70-79,40433.80710238706
587,80+,47690.76300112441
588,50-59,5347.685194639429
588,60-69,31697.97641464129
588,70-79,39316.72992031221
588,80+,47990.83358949367
589,50-59,3795.7280162974735
589,60-69,30153.687309382156
589,70-79,39151.61262815652
589,80+,46744.93698521452
590,50-59,4857.71864166395
590,60-69,30036.47873884097
590,70-79,40620.78275090633
590,80+,46508.55358451354
591,50-59,5887.372819854475
591,60-69,30972.84676322553
591,70-79,39587.073285636274
591,80+,47959.40851533354
592,50-59,5558.885081594107
592,60-69,31974.43369443696
592,70-79,39873.72451069623
592,80+,46444.56301852136
593,50-59,5044.36361110741
593,60-69,32195.16748030559
593,70-79,43633.43750313348
593,80+,46936.23153171789
594,50-59,5837.360481614292
594,60-69,33301.638451723484
594,70-79,39036.46777025172
594,80+,46818.222572948485
595,50-59,4919.273098332344
595,60-69,33704.88375304298
595,70-79,43217.483921928804
595,80+,48432.760081521934
596,50-59,4718.777201996048
596,60-69,31012.693513508424
596,70-79,40127.37158845093
596,80+,44900.23230113896
597,50-59,4133.531822109551
597,60-69,30876.821205388518
597,70-79,41739.915480426454
597,80+,47463.04512462379
598,50-59,5908.886081182306
598,60-69,30063.250416412422
598,70-79,43326.085015654804
598,80+,47344.84529516882
599,50-59,5128.575970197392
599,60-69,32008.202875653256
599,70-79,39565.812739713954
599,80+,47012.60683429731
600,50-59,5580.678227673993
600,60-69,33153.8851023127
600,70-79,40745.23935760328
600,80+,47214.0736470521
601,50-59,4392.545390325659
601,60-69,33965.0704443803
601,70-79,41418.64391300015
601,80+,48214.404536912516
602,50-59,3947.411333788376
602,60-69,33739.536568466894
602,70-79,40036.60285043823
602,80+,44961.827493033954
603,50-59,5444.996949764542
603,60-69,34952.858328298884
603,70-79,43260.15191850059
603,80+,45365.24101377752
604,50-59,4071.7491918723576
604,60-69,32791.03146707343
604,70-79,39759.437655441245
604,80+,45584.09032369442
605,50-59,4801.1929692930125
605,60-69,31438.742729862086
605,70-79,43199.71451727568
605,80+,48404.515581978296
606,50-59,6695.474278239624
606,60-69,33772.18092262948
606,70-79,40921.86565656055
606,80+,46532.44390532043
607,50-59,5116.29975600862
607,60-69,32974.9848449354
607,70-79,39336.43879277141
607,80+,46648.44736929523
608,50-59,5673.051804531951
608,60-69,32163.20177506913
608,70-79,41097.62913732046
608,80+,45343.50844219742
609,50-59,6436.168877568851
609,60-69,32108.219464399728
609,70-79,39299.99068147386
609,80+,47490.25391641859
610,50-59,6513.140463284245
610,60-69,32803.97653794846
610,70-79,38990.66263120622
610,80+,46320.36514824232
611,50-59,4267.587599726176
611,60-69,31226.174902796196
611,70-79,42077.76541401107
611,80+,44580.827411569226
612,50-59,5531.1859192625225
612,60-69,32503.033320048664
612,70-79,41324.94636859346
612,80+,49581.25190132695
613,50-59,4771.123729861979
613,60-69,33832.91482855013
613,70-79,41251.542004301395
613,80+,46529.175427460104
614,50-59,4965.095236856172
614,60-69,31496.405987048354
614,70-79,41326.40981750258
614,80+,45906.000880305706
615,50-59,4025.6864160636655
615,60-69,31378.537187793343
615,70-79,39901.628098299596
615,80+,48502.980918333764
616,50-59,4571.272896220999
616,60-69,30940.016151139596
616,70-79,40669.57916375665
616,80+,47181.76285269027
617,50-59,4734.049277071007
617,60-69,30152.065944061113
617,70-79,39855.31573653462
617,80+,48855.2704246028
618,50-59,4663.5417555468075
618,60-69,31857.91826634952
618,70-79,40040.34966566615
618,80+,45998.49949477873
619,50-59,5580.181468287827
619,60-69,30914.041492808727
619,70-79,40087.24653135754
619,80+,48807.119362857455
620,50-59,4749.344305577712
620,60-69,33608.77106460532
620,70-79,41226.99139500942
620,80+,46952.615050471286
621,50-59,6016.957952043973
621,60-69,33771.225362550846
621,70-79,39943.730539236625
621,80+,48931.06396737024
622,50-59,5727.578459950137
622,60-69,31115.54564008067
622,70-79,40718.460267532
622,80+,43259.4203693602
623,50-59,5067.93715435905
623,60-69,30050.66449694477
623,70-79,41761.935379258495
623,80+,47673.63863625168
624,50-59,4351.457434357125
624,60-69,29677.14180961765
624,70-79,39690.32888487459
624,80+,46181.95885892955
625,50-59,5531.570489891516
625,60-69,31208.32621907015
625,70-79,40372.92199199983
625,80+,45267.95233210595
626,50-59,7570.479335678587
626,60-69,33520.88954817168
626,70-79,41266.318060795886
626,80+,41059.23124320178
627,50-59,6625.352531996966
627,60-69,31842.51470791555
627,70-79,40497.74078058607
627,80+,44410.3941673927
628,50-59,5045.720955350951
628,60-69,31664.672233281108
628,70-79,41121.64870228136
628,80+,45039.65993375026
629,50-59,4369.529016354098
629,60-69,29856.024211933007
629,70-79,40673.038089307185
629,80+,46873.08434455624
630,50-59,3949.3553191138294
630,60-69,32501.14732955686
630,70-79,42317.830450534755
630,80+,44891.83390920132
631,50-59,6507.328191219672
631,60-69,31848.675918704754
631,70-79,41397.468303423724
631,80+,45874.49256377507
632,50-59,4853.462655970538
632,60-69,31071.758266782315
632,70-79,40818.3993592576
632,80+,47265.79187167901
633,50-59,4730.554436239216
633,60-69,31628.69722558968
633,70-79,39985.95546755898
633,80+,47205.49243923832
634,50-59,4905.536485186319
634,60-69,31197.467909457835
634,70-79,40430.80993293769
634,80+,45982.26886663384
635,50-59,4409.398937648907
635,60-69,33086.42402698567
635,70-79,41176.876765618326
635,80+,48385.14520407386
636,50-59,6438.397794760403
636,60-69,30621.111901899316
636,70-79,38072.31088049638
636,80+,44581.43231377508
637,50-59,5408.261895059708
637,60-69,31208.18486292663
637,70-79,41588.96347712046
637,80+,48015.09553181763
638,50-59,5197.652819754385
638,60-69,31322.318309492115
638,70-79,41843.0670896315
638,80+,48608.76543507843
639,50-59,6571.211565880213
639,60-69,29770.553865296297
639,70-79,39259.12793711712
639,80+,44416.63417694425
640,50-59,5213.2020885902175
640,60-69,31722.78435219396
640,70-79,40788.75546524066
640,80+,43627.65070198645
641,50-59,4542.582720619937
641,60-69,33772.95712868663
641,70-79,42541.09362873599
641,80+,49536.14536591748
642,50-59,5147.808141130073
642,60-69,33399.6708865327
642,70-79,37993.08008891855
642,80+,44618.72135770298
643,50-59,6164.253162758823
643,60-69,33162.89316576933
643,70-79,40636.32281715727
643,80+,46384.19184699952
644,50-59,5759.919732467838
644,60-69,33989.336283793215
644,70-79,40003.87942245979
644,80+,47318.20372025338
645,50-59,4954.127802526744
645,60-69,32898.67909049872
645,70-79,43844.082835305446
645,80+,47741.563754732226
646,50-59,3848.500817675841
646,60-69,31440.44639421222
646,70-79,40514.7928118593
646,80+,43925.53151728772
647,50-59,5500.256453749788
647,60-69,31817.628921838113
647,70-79,40442.2095176017
647,80+,47949.02102486347
648,50-59,5832.037104291483
648,60-69,33439.503221773695
648,70-79,40872.779370593984
648,80+,47413.319858682036
649,50-59,4232.85960209458
649,60-69,32867.71555173486
649,70-79,41459.73995962848
649,80+,46449.66171218667
650,50-59,5892.8056385407535
650,60-69,33327.24661605038
650,70-79,40918.23453013069
650,80+,48975.97996773078
651,50-59,3041.124039734837
651,60-69,34184.997520750985
651,70-79,41105.992537473285
651,80+,47210.00453943393
652,50-59,5228.086121094783
652,60-69,29848.601221154866
652,70-79,40911.12721868445
652,80+,46499.01983379575
653,50-59,4402.073486714973
653,60-69,30401.372797401636
653,70-79,40440.81303347573
653,80+,48104.38186311146
654,50-59,4501.133830549091
654,60-69,33667.29829475633
654,70-79,40160.5687669528
654,80+,45873.668248797156
655,50-59,4510.742277555019
655,60-69,33906.35267475531
655,70-79,38875.39805916592
655,80+,46319.94008125627
656,50-59,4661.656080638567
656,60-69,31832.495955041068
656,70-79,40669.25127318904
656,80+,46073.759013996154
657,50-59,4993.25336503499
657,60-69,33003.526666497426
657,70-79,38983.652191481015
657,80+,48290.60277983641
658,50-59,5316.185423902845
658,60-69,34743.75446959777
658,70-79,40532.39166111748
658,80+,44820.36747528601
659,50-59,3762.373414949515
659,60-69,31048.06319183327
659,70-79,39941.21653574963
659,80+,46864.01469531357
660,50-59,5152.429600590395
660,60-69,30674.221640723226
660,70-79,40170.43248264467
660,80+,46708.519728962514
661,50-59,5166.667414623341
661,60-69,32746.01677956511
661,70-79,41983.793895996125
661,80+,47828.99224763106
662,50-59,5124.068774017254
662,60-69,33216.54651371803
662,70-79,43035.391573683264
662,80+,45845.077418077264
663,50-59,5453.218284961591
663,60-69,33892.44769678504
663,70-79,42026.42208344893
663,80+,47960.74702698646
664,50-59,7142.310167153517
664,60-69,31072.388824127956
664,70-79,40298.39836593336
664,80+,42857.36255404891
665,50-59,5295.0108621618565
665,60-69,33543.027106031404
665,70-79,42322.10113145241
665,80+,48586.05442329298
666,50-59,4447.312943730251
666,60-69,33211.79308227524
666,70-79,42683.734398671244
666,80+,44263.9758559518
667,50-59,5180.539152420853
667,60-69,31483.251961509988
667,70-79,42124.910225412874
667,80+,45942.83318913201
668,50-59,5278.41795907687
668,60-69,33470.86570508359
668,70-79,41305.27963049162
668,80+,44474.90278110246
669,50-59,3312.873244389892
669,60-69,32922.307556311716
669,70-79,40389.72370085055
669,80+,46809.07867077452
670,50-59,5053.070660412851
670,60-69,31579.60144207737
670,70-79,42138.071669144585
670,80+,47609.34835229431
671,50-59,4181.841780047517
671,60-69,31715.024935067202
671,70-79,40087.93239270367
671,80+,46546.7952655998
672,50-59,5191.6737572555
672,60-69,30569.420866411292
672,70-79,40544.82037020585
672,80+,47086.8098882663
673,50-59,5939.238159156928
673,60-69,32400.075900944077
673,70-79,40640.55798212975
673,80+,45866.20380400684
674,50-59,4640.7582832012
674,60-69,32526.904093667046
674,70-79,40599.646216829984
674,80+,47461.90263787441
675,50-59,4993.49411491533
675,60-69,31189.150663403667
675,70-79,40452.03579153454
675,80+,49467.25387419877
676,50-59,4203.8397956904055
676,60-69,32095.350208262462
676,70-79,39789.26000402329
676,80+,41831.25514740365
677,50-59,3862.0314379362176
677,60-69,31752.556131615864
677,70-79,40687.24589681962
677,80+,45751.9035971471
678,50-59,4676.336713273014
678,60-69,32332.981077172048
678,70-79,38874.64295094755
678,80+,46128.03088791189
679,50-59,4602.948203754944
679,60-69,31279.714045093922
679,70-79,41337.68484880557
679,80+,47176.266929080135
680,50-59,5695.606800044811
680,60-69,32750.717154845304
680,70-79,41942.745751701455
680,80+,45804.1158378531
681,50-59,5267.309002903968
681,60-69,32328.53613642944
681,70-79,38792.66037155632
681,80+,46700.417963727
682,50-59,5186.201506373122
682,60-69,32373.824900988595
682,70-79,41640.72913636105
682,80+,48759.122011177154
683,50-59,5440.905966922087
683,60-69,33965.4911779383
683,70-79,42580.9586806907
683,80+,47855.583540742155
684,50-59,5720.574248739078
684,60-69,32563.762635570652
684,70-79,42564.300632044564
684,80+,44492.644514216365
685,50-59,4070.1107905881654
685,60-69,31397.012939509466
685,70-79,42830.973593387134
685,80+,46486.18085193301
686,50-59,4614.117130876767
686,60-69,33191.888678421165
686,70-79,41156.19041465726
686,80+,45931.11937392366
687,50-59,5328.7495254096775
687,60-69,31352.962551959667
687,70-79,40976.88838111902
687,80+,48085.73181908717
688,50-59,4859.840577222304
688,60-69,33488.6717705904
688,70-79,41919.62560988571
688,80+,47581.94568987605
689,50-59,5486.467723157564
689,60-69,32107.859554818264
689,70-79,40402.09431152003
689,80+,48338.20060864855
690,50-59,5937.645426952806
690,60-69,30020.481843191705
690,70-79,39330.02916555642
690,80+,45171.918337101284
691,50-59,5655.257087236759
691,60-69,31569.176089297936
691,70-79,40530.05584185208
691,80+,44449.09148137079
692,50-59,5734.388236063905
692,60-69,31444.691381728266
692,70-79,40085.586743719075
692,80+,45208.97067237636
693,50-59,4156.823361196747
693,60-69,31259.617831796033
693,70-79,43305.9323678749
693,80+,45325.72315450914
694,50-59,5237.436496663184
694,60-69,33214.42806132172
694,70-79,38713.86885638237
694,80+,47156.856628608715
695,50-59,5167.966260456759
695,60-69,34706.18033818434
695,70-79,40382.121397585164
695,80+,50420.703080371146
696,50-59,5770.810689783681
696,60-69,33019.61919766828
696,70-79,41821.72182384675
696,80+,46602.76150087786
697,50-59,5783.834317244121
697,60-69,32647.96240267195
697,70-79,39388.5969430107
697,80+,45075.76396587536
698,50-59,3867.918426875959
698,60-69,31227.61491074776
698,70-79,42720.10471764402
698,80+,45419.87110132887
699,50-59,6020.29552369037
699,60-69,30457.916047834085
699,70-79,41971.95995232829
699,80+,47078.68130842009
700,50-59,4793.185600097746
700,60-69,33070.36409607672
700,70-79,42380.95050800007
700,80+,45701.690461803795
701,50-59,3492.977323073702
701,60-69,33028.07244407688
701,70-79,40490.58002481539
701,80+,47478.04115853374
702,50-59,5125.272544650714
702,60-69,33479.72500951132
702,70-79,43002.87203150303
702,80+,48368.86227391391
703,50-59,3471.0938729400746
703,60-69,34801.03229484762
703,70-79,40511.47492321757
703,80+,46535.1427227642
704,50-59,4688.69924304135
704,60-69,34216.75585028539
704,70-79,41920.85170464429
704,80+,45260.834541914985
705,50-59,5863.6280329446445
705,60-69,32495.968501436862
705,70-79,41656.00112735377
705,80+,43361.3155201291
706,50-59,4508.408455509054
706,60-69,29938.32560870514
706,70-79,41134.52070211987
706,80+,45823.490177849315
707,50-59,5254.35940789219
707,60-69,32516.130374885637
707,70-79,41973.889023269156
707,80+,44811.59887297537
708,50-59,4579.501613089374
708,60-69,32913.218055879544
708,70-79,38119.33362786496
708,80+,48210.356271917415
709,50-59,4200.760488060286
709,60-69,31402.354644220428
709,70-79,41419.565517657946
709,80+,46143.748636670236
710,50-59,5104.5354862169625
710,60-69,29301.876664558775
710,70-79,41610.60505451149
710,80+,47385.64381123498
711,50-59,6482.870242967783
711,60-69,31986.522251722305
711,70-79,42582.14043502163
711,80+,45544.064154583284
712,50-59,6002.43628227667
712,60-69,33142.18865091868
712,70-79,41137.57201604208
712,80+,47800.29850401586
713,50-59,5122.502979276641
713,60-69,33341.697847362026
713,70-79,41892.64425511078
713,80+,46454.094448825366
714,50-59,4867.058127851657
714,60-69,30732.173283662316
714,70-79,40629.492942497505
714,80+,46514.733825053474
715,50-59,5273.25110121406
715,60-69,31433.672786399355
715,70-79,38821.08158694697
715,80+,45494.91801235323
716,50-59,4959.48297018499
716,60-69,33874.82172162667
716,70-79,39689.61639432041
716,80+,46569.54420670384
717,50-59,5333.127998559869
717,60-69,31893.498467338708
717,70-79,39981.83266605189
717,80+,45334.48986279067
718,50-59,4260.87094019821
718,60-69,32497.0044771054
718,70-79,41332.815131658535
718,80+,45431.68501610131
719,50-59,5255.926532851067
719,60-69,31788.070816150852
719,70-79,40079.709718912505
719,80+,44576.53589137027
720,50-59,4119.080701189542
720,60-69,34524.80412244603
720,70-79,41871.1438503745
720,80+,47403.309462529694
721,50-59,4745.737697863165
721,60-69,31715.41203494326
721,70-79,41340.233541233276
721,80+,49186.50429394587
722,50-59,5725.742989283846
722,60-69,31909.240649092222
722,70-79,41792.92626949443
722,80+,46811.46794553633
723,50-59,5507.298964127671
723,60-69,32689.518633385487
723,70-79,41981.64039218979
723,80+,45666.388577239195
724,50-59,3926.1153002901688
724,60-69,33041.84670912663
724,70-79,43454.703495748225
724,80+,45950.05508369113
725,50-59,4397.601858235581
725,60-69,29994.038841424026
725,70-79,41147.22808058782
725,80+,46399.8266654469
726,50-59,3803.816692482481
726,60-69,33156.83956860339
726,70-79,42860.39259066345
726,80+,48968.987447574254
727,50-59,4264.05035754407
727,60-69,31855.36859395099
727,70-79,41728.590674218445
727,80+,48945.6659054548
728,50-59,4487.264398478934
728,60-69,31423.898003888382
728,70-79,43855.330578973735
728,80+,45901.023837487875
729,50-59,3637.24679071925
729,60-69,32338.6074382265
729,70-79,40576.303841317495
729,80+,44121.466668828645
730,50-59,5711.402302786648
730,60-69,32553.397703525457
730,70-79,43305.11820982544
730,80+,46701.11625045478
731,50-59,5209.552396719535
731,60-69,31288.938574395685
731,70-79,40824.05767110476
731,80+,51153.89730243753
732,50-59,5890.859009512057
732,60-69,34090.289425558425
732,70-79,42296.65567781371
732,80+,48119.998280209744
733,50-59,4696.428886848882
733,60-69,31473.692978095038
733,70-79,40180.96282240454
733,80+,46652.47446865226
734,50-59,3734.727470642393
734,60-69,31984.099518769097
734,70-79,40144.030081807774
734,80+,42272.28658155801
735,50-59,5536.155081546684
735,60-69,34457.584533167
735,70-79,42287.72943298999
735,80+,46854.57442284053
736,50-59,5557.982298638194
736,60-69,31001.45427626223
736,70-79,42032.62063801614
736,80+,45123.46791221254
737,50-59,4446.114990205712
737,60-69,33837.548291268104
737,70-79,41635.15510464689
737,80+,44234.680596815786
738,50-59,5351.873597881027
738,60-69,32780.49477408985
738,70-79,42319.28479663938
738,80+,45850.398029175296
739,50-59,4639.173417701524
739,60-69,32578.183721907855
739,70-79,42095.14903062317
739,80+,42977.67120403434
740,50-59,4760.761214520722
740,60-69,32666.770818419507
740,70-79,41318.795249474235
740,80+,43877.28114946419
741,50-59,5736.386798342059
741,60-69,33459.61944263448
741,70-79,41820.18131578997
741,80+,45677.40879374823
742,50-59,2974.416268812735
742,60-69,33442.59317442976
742,70-79,40163.283241195866
742,80+,46557.41564435246
743,50-59,5464.064251834012
743,60-69,32353.30591715518
743,70-79,41461.59873475367
743,80+,48148.797448081685
744,50-59,5221.442726505014
744,60-69,30364.37955980429
744,70-79,38427.46153322363
744,80+,46067.496619300095
745,50-59,4580.278549799994
745,60-69,29987.400456313575
745,70-79,41257.47633913932
745,80+,48763.02433308675
746,50-59,4756.0157085213405
746,60-69,30463.857021909123
746,70-79,42160.47947036733
746,80+,43705.1240916726
747,50-59,4318.128651093931
747,60-69,33441.69460870862
747,70-79,40845.85107698996
747,80+,47177.28262552014
748,50-59,3933.2731534115214
748,60-69,33985.981642396626
748,70-79,42212.968288363496
748,80+,47948.89548052
749,50-59,5409.405675042076
749,60-69,32477.994376634953
749,70-79,41200.63046796136
749,80+,46565.60460006336
750,50-59,6170.520868480987
750,60-69,33473.878800691506
750,70-79,40208.3609821031
750,80+,47385.00877321329
751,50-59,7141.658080598773
751,60-69,33497.98361942137
751,70-79,41808.129345664136
751,80+,48787.36422635217
752,50-59,4737.476551231339
752,60-69,33188.22531890145
752,70-79,38541.90453557407
752,80+,46674.20496840295
753,50-59,6593.2420942675435
753,60-69,32210.172938024316
753,70-79,40996.05578481298
753,80+,47640.51696599053
754,50-59,5405.480480972152
754,60-69,31903.611509458402
754,70-79,42385.30929501923
754,80+,43477.16553516787
755,50-59,5533.324295435856
755,60-69,32226.823345959067
755,70-79,41934.22487503354
755,80+,48611.61233977122
756,50-59,4957.0449813728665
756,60-69,31283.53788641554
756,70-79,40839.7716226611
756,80+,44394.42813136032
757,50-59,4469.8313615868465
757,60-69,28662.57308433358
757,70-79,39957.25172240446
757,80+,46253.400696687655
758,50-59,4600.869221173891
758,60-69,32638.60642250366
758,70-79,41554.73365455433
758,80+,51508.29218530514
759,50-59,3445.6457626796855
759,60-69,32899.61249281594
759,70-79,39331.36838281096
759,80+,47559.04055798671
760,50-59,6690.873781455067
760,60-69,32672.179559483768
760,70-79,41465.20038520437
760,80+,45379.321464129636
761,50-59,4910.663413878196
761,60-69,33023.02792794579
